first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
érpédtrat,érpédtrat,ppr,pp,,trat,érp_éd,,érpédtrat,control,r,,1,r,m,érpédtmat,0
niuoslémtnem,niuoslémtnem,pprs,pp,s,lém,ni_uos,tnem,niuoslémtnem,control,s,0.0,0,t,s,niuoslémsnem,0
surboitment,surboetment,prs,p,s,boit,sur,ment,surboitment,target,r,,2,i,e,surboetment,1
ernirustoideuqitnem,ernirustoideuqitrem,ppprss,ppp,ss,toid,er_ni_rus,euqi_tnem,ernirustoideuqitnem,control,s,1.0,1,n,r,ernirustoideuqitrem,1
erniruslémelba,erniruslémelba,ppprs,ppp,s,lém,er_ni_rus,elba,erniruslémelba,control,s,0.0,0,e,i,erniruslémilba,0
prédépoul,prédépoul,ppr,pp,,poul,pré_dé,,prédépoul,target,r,,3,l,r,prédépour,0
reindémièrablement,reindémuèrablement,ppprss,ppp,ss,mièr,re_in_dé,able_ment,reindémièrablement,target,r,,1,i,u,reindémuèrablement,1
édridtneleetsi,édridtneleetsi,prsss,p,sss,rid,éd,tne_le_etsi,édridtneleetsi,control,s,0.0,0,t,s,édridsneleetsi,0
reindédiotionelité,reindédiotionelité,ppprsss,ppp,sss,diot,re_in_dé,ion_el_ité,reindédiotionelité,target,p,0.0,0,r,l,leindédiotionelité,0
préreklemal,préreklemil,pprs,pp,s,klem,pré_re,al,préreklemal,target,s,0.0,0,a,i,préreklemil,1
filent,filent,rs,,s,fil,,ent,filent,target,r,,2,l,n,finent,0
redéjuralisme,recéjuralisme,pprss,pp,ss,jur,re_dé,al_isme,redéjuralisme,target,p,1.0,0,d,c,recéjuralisme,1
ernisurc,ernidurc,ppr,pp,,surc,er_ni,,ernisurc,control,r,,0,s,d,ernidurc,1
injaunal,injaunal,prs,p,s,jaun,in,al,injaunal,target,s,0.0,1,l,n,injaunan,0
édrujnoileemsi,édrujnoileemsi,prsss,p,sss,ruj,éd,noi_le_emsi,édrujnoileemsi,control,r,,0,r,j,édjujnoileemsi,0
siattneleetsi,siattneleetsi,rsss,,sss,siat,,tne_le_etsi,siattneleetsi,control,s,2.0,0,e,a,siattneleatsi,0
encertique,encertiqua,prs,p,s,cert,en,ique,encertique,target,s,0.0,3,e,a,encertiqua,1
enklem,enklem,pr,p,,klem,en,,enklem,target,r,,3,m,n,enklen,0
erniédrèimnoileemsi,ernuédrèimnoileemsi,ppprsss,ppp,sss,rèim,er_ni_éd,noi_le_emsi,erniédrèimnoileemsi,control,p,1.0,1,i,u,ernuédrèimnoileemsi,1
netrec,netrec,pr,p,,trec,ne,,netrec,control,r,,3,c,t,netret,0
rujeuqitnem,rujeuqitnem,rss,,ss,ruj,,euqi_tnem,rujeuqitnem,control,s,1.0,2,e,o,rujeuqitnom,0
érplémtnaleetsi,érplémtnaleetsi,prsss,p,sss,lém,érp,tna_le_etsi,érplémtnaleetsi,control,r,,2,m,l,érpléltnaleetsi,0
inintertronité,inintertronité,pprs,pp,s,tron,in_inter,ité,inintertronité,target,p,1.0,3,e,a,inintartronité,0
insurbicique,ensurbicique,pprs,pp,s,bic,in_sur,ique,insurbicique,target,p,0.0,0,i,e,ensurbicique,1
inintertaisablement,inintartaisablement,pprss,pp,ss,tais,in_inter,able_ment,inintertaisablement,target,p,1.0,3,e,a,inintartaisablement,1
redir,medir,pr,p,,dir,re,,redir,target,p,0.0,0,r,m,medir,1
blôtionel,blutionel,rss,,ss,blôt,,ion_el,blôtionel,target,r,,2,ô,u,blutionel,1
tratnoi,tritnoi,rs,,s,trat,,noi,tratnoi,control,r,,2,a,i,tritnoi,1
taisalisme,tuisalisme,rss,,ss,tais,,al_isme,taisalisme,target,r,,1,a,u,tuisalisme,1
édrujnoiletnem,edrujnoiletnem,prsss,p,sss,ruj,éd,noi_le_tnem,édrujnoiletnem,control,p,0.0,0,é,e,edrujnoiletnem,1
érpmoc,érdmoc,pr,p,,moc,érp,,érpmoc,control,p,0.0,2,p,d,érdmoc,1
préinsouscomant,préinsouscomant,ppprs,ppp,s,com,pré_in_sous,ant,préinsouscomant,target,p,0.0,1,r,l,pléinsouscomant,0
erfabtneleetsi,irfabtneleetsi,prsss,p,sss,fab,er,tne_le_etsi,erfabtneleetsi,control,p,0.0,0,e,i,irfabtneleetsi,1
erruj,irruj,pr,p,,ruj,er,,erruj,control,p,0.0,0,e,i,irruj,1
ernitoidnoileemsi,ennitoidnoileemsi,pprsss,pp,sss,toid,er_ni,noi_le_emsi,ernitoidnoileemsi,control,p,0.0,1,r,n,ennitoidnoileemsi,1
erniédmiernoiletnem,erniédmierloiletnem,ppprsss,ppp,sss,mier,er_ni_éd,noi_le_tnem,erniédmiernoiletnem,control,s,0.0,0,n,l,erniédmierloiletnem,1
ertôlbnoileemsi,ertôlbnoileemsi,prsss,p,sss,tôlb,er,noi_le_emsi,ertôlbnoileemsi,control,s,0.0,1,o,i,ertôlbniileemsi,0
prédétartel,prédétartel,pprs,pp,s,tart,pré_dé,el,prédétartel,target,p,1.0,1,é,e,prédetartel,0
erruobnoiletnem,erruobnoiletnem,prsss,p,sss,ruob,er,noi_le_tnem,erruobnoiletnem,control,s,0.0,1,o,e,erruobneiletnem,0
erniédléutnoileéti,erniédléutnoineéti,ppprsss,ppp,sss,léut,er_ni_éd,noi_le_éti,erniédléutnoileéti,control,s,1.0,0,l,n,erniédléutnoineéti,1
boitant,boitant,rs,,s,boit,,ant,boitant,target,s,0.0,2,t,p,boitanp,0
ertôlb,ertôlb,pr,p,,tôlb,er,,ertôlb,control,p,0.0,1,r,l,eltôlb,0
reindétais,reindétaiv,pppr,ppp,,tais,re_in_dé,,reindétais,target,r,,3,s,v,reindétaiv,1
ernirusmocnoiletnem,ernirusmocnoiletnem,ppprsss,ppp,sss,moc,er_ni_rus,noi_le_tnem,ernirusmocnoiletnem,control,p,1.0,1,i,o,ernorusmocnoiletnem,0
ernirusnortle,ernirusnortle,ppprs,ppp,s,nort,er_ni_rus,le,ernirusnortle,control,p,0.0,0,e,u,urnirusnortle,0
reimant,reimanp,rs,,s,reim,,ant,reimant,target,s,0.0,2,t,p,reimanp,1
mait,mait,r,,,mait,,,mait,target,r,,0,m,r,rait,0
préreinboit,préreinboit,pppr,ppp,,boit,pré_re_in,,préreinboit,target,p,0.0,2,é,u,prureinboit,0
niuosnasnoileemsi,niuosnasnoileemsi,pprsss,pp,sss,nas,ni_uos,noi_le_emsi,niuosnasnoileemsi,control,p,0.0,0,n,l,liuosnasnoileemsi,0
érperniluopnoiletnem,érperninuopnoiletnem,ppprsss,ppp,sss,luop,érp_er_ni,noi_le_tnem,érperniluopnoiletnem,control,r,,0,l,n,érperninuopnoiletnem,1
siatnoiletnem,siitnoiletnem,rsss,,sss,siat,,noi_le_tnem,siatnoiletnem,control,r,,2,a,i,siitnoiletnem,1
surenjaun,surenjaun,ppr,pp,,jaun,sur_en,,surenjaun,target,p,1.0,1,n,j,surejjaun,0
ruobtnaleetsi,ruobtnaleetsi,rsss,,sss,ruob,,tna_le_etsi,ruobtnaleetsi,control,s,1.0,1,e,i,ruobtnalietsi,0
tuélanteliste,suélanteliste,rsss,,sss,tuél,,ant_el_iste,tuélanteliste,target,r,,0,t,s,suélanteliste,1
ernirusmelk,erniruhmelk,pppr,ppp,,melk,er_ni_rus,,ernirusmelk,control,p,2.0,2,s,h,erniruhmelk,1
décomionelment,sécomionelment,prsss,p,sss,com,dé,ion_el_ment,décomionelment,target,p,0.0,0,d,s,sécomionelment,1
ernirussnalnoileéti,ernirussnalnoileéti,ppprsss,ppp,sss,snal,er_ni_rus,noi_le_éti,ernirussnalnoileéti,control,s,0.0,2,i,u,ernirussnalnouleéti,0
érpermiernoile,irpermiernoile,pprss,pp,ss,mier,érp_er,noi_le,érpermiernoile,control,p,0.0,0,é,i,irpermiernoile,1
tarteur,tarteur,rs,,s,tart,,eur,tarteur,target,s,0.0,2,r,l,tarteul,0
remait,remait,pr,p,,mait,re,,remait,target,p,0.0,1,e,é,rémait,0
décortanteliste,décortantelitte,prsss,p,sss,cort,dé,ant_el_iste,décortanteliste,target,s,2.0,1,s,t,décortantelitte,1
reindélansment,reindélansment,ppprs,ppp,s,lans,re_in_dé,ment,reindélansment,target,r,,2,n,m,reindélamsment,0
fil,fil,r,,,fil,,,fil,target,r,,1,i,e,fel,0
bafionelment,bafionelment,rsss,,sss,baf,,ion_el_ment,bafionelment,target,r,,2,f,s,basionelment,0
reindédiotion,reindédioteon,ppprs,ppp,s,diot,re_in_dé,ion,reindédiotion,target,s,0.0,0,i,e,reindédioteon,1
prédéklemeux,prédéklemeux,pprs,pp,s,klem,pré_dé,eux,prédéklemeux,target,s,0.0,1,u,a,prédéklemeax,0
erruj,errij,pr,p,,ruj,er,,erruj,control,r,,1,u,i,errij,1
érpsédnikaleuqitnem,érpsédnikaleuqitnem,ppprss,ppp,ss,kal,érp_séd_ni,euqi_tnem,érpsédnikaleuqitnem,control,p,2.0,1,i,u,érpsédnukaleuqitnem,0
érpernirujtsieuqi,érpernirujtsiàuqi,ppprss,ppp,ss,ruj,érp_er_ni,tsi_euqi,érpernirujtsieuqi,control,s,1.0,0,e,à,érpernirujtsiàuqi,1
nasnoiletnem,nasnoiletnem,rsss,,sss,nas,,noi_le_tnem,nasnoiletnem,control,s,0.0,0,n,y,nasyoiletnem,0
repoulion,repoulion,prs,p,s,poul,re,ion,repoulion,target,s,0.0,2,n,l,repouliol,0
kaltnem,keltnem,rs,,s,kal,,tnem,kaltnem,control,r,,1,a,e,keltnem,1
reindéreimablement,reindéreimablement,ppprss,ppp,ss,reim,re_in_dé,able_ment,reindéreimablement,target,s,1.0,2,n,l,reindéreimablemelt,0
reindéjaunion,reindéjaanion,ppprs,ppp,s,jaun,re_in_dé,ion,reindéjaunion,target,r,,2,u,a,reindéjaanion,1
entartionelité,entartionelité,prsss,p,sss,tart,en,ion_el_ité,entartionelité,target,s,2.0,0,i,o,entartioneloté,0
reindésil,reildésil,pppr,ppp,,sil,re_in_dé,,reindésil,target,p,1.0,1,n,l,reildésil,1
remélenteliste,remélenteliste,prsss,p,sss,mél,re,ent_el_iste,remélenteliste,target,s,0.0,0,e,u,remélunteliste,0
indécrusment,indécrusment,pprs,pp,s,crus,in_dé,ment,indécrusment,target,r,,3,s,t,indécrutment,0
préjaun,préjaan,pr,p,,jaun,pré,,préjaun,target,r,,2,u,a,préjaan,1
ernifabtna,ernifabtna,pprs,pp,s,fab,er_ni,tna,ernifabtna,control,s,0.0,1,n,m,ernifabtma,0
nemocnoileéti,nemacnoileéti,prsss,p,sss,moc,ne,noi_le_éti,nemocnoileéti,control,r,,1,o,a,nemacnoileéti,1
préinsouspoulionelment,préinsouspaulionelment,ppprsss,ppp,sss,poul,pré_in_sous,ion_el_ment,préinsouspoulionelment,target,r,,1,o,a,préinsouspaulionelment,1
niretnisnaltnem,niretnisnaltnem,pprs,pp,s,snal,ni_retni,tnem,niretnisnaltnem,control,s,0.0,0,t,b,niretnisnalbnem,0
insousan,insousan,ppr,pp,,san,in_sou,,insousan,target,p,1.0,1,o,u,insuusan,0
certmentaire,certmentaire,rss,,ss,cert,,ment_aire,certmentaire,target,s,0.0,2,n,r,certmertaire,0
reindéjaunmentaire,reindéjeunmentaire,ppprss,ppp,ss,jaun,re_in_dé,ment_aire,reindéjaunmentaire,target,r,,1,a,e,reindéjeunmentaire,1
édrid,édriz,pr,p,,rid,éd,,édrid,control,r,,2,d,z,édriz,1
reindéprév,reindéprév,pppr,ppp,,prév,re_in_dé,,reindéprév,target,r,,0,p,s,reindésrév,0
entuél,entuél,pr,p,,tuél,en,,entuél,target,p,0.0,0,e,é,éntuél,0
melktneleetsi,melktneleetsi,rsss,,sss,melk,,tne_le_etsi,melktneleetsi,control,r,,3,k,p,melptneleetsi,0
rediotion,radiotion,prs,p,s,diot,re,ion,rediotion,target,p,0.0,1,e,a,radiotion,1
reindétuélionelment,reindétuélionelment,ppprsss,ppp,sss,tuél,re_in_dé,ion_el_ment,reindétuélionelment,target,s,0.0,1,o,i,reindétuéliinelment,0
bourablement,bourablement,rss,,ss,bour,,able_ment,bourablement,target,s,1.0,3,t,p,bourablemenp,0
nesurcnoileemsi,resurcnoileemsi,prsss,p,sss,surc,ne,noi_le_emsi,nesurcnoileemsi,control,p,0.0,0,n,r,resurcnoileemsi,1
préretron,préretron,ppr,pp,,tron,pré_re,,préretron,target,r,,2,o,i,préretrin,0
ernirussnaltnem,ernirussnaltnem,ppprs,ppp,s,snal,er_ni_rus,tnem,ernirussnaltnem,control,r,,1,n,m,ernirussmaltnem,0
siattnemeria,siattnemeria,rss,,ss,siat,,tnem_eria,siattnemeria,control,r,,1,i,o,soattnemeria,0
remél,remul,pr,p,,mél,re,,remél,target,r,,1,é,u,remul,1
ernirusnorttna,ernirusnorttna,ppprs,ppp,s,nort,er_ni_rus,tna,ernirusnorttna,control,p,1.0,1,i,e,ernerusnorttna,0
biceux,biceut,rs,,s,bic,,eux,biceux,target,s,0.0,2,x,t,biceut,1
erniédsurctnaleetsi,erniédsurctnaleetsi,ppprsss,ppp,sss,surc,er_ni_éd,tna_le_etsi,erniédsurctnaleetsi,control,r,,1,u,e,erniédserctnaleetsi,0
niédcibnoileéti,niédcibnoileéti,pprsss,pp,sss,cib,ni_éd,noi_le_éti,niédcibnoileéti,control,p,1.0,1,d,g,niégcibnoileéti,0
cibnoileemsi,cibnoileemsi,rsss,,sss,cib,,noi_le_emsi,cibnoileemsi,control,s,0.0,1,o,a,cibnaileemsi,0
érperniléuttne,érperniléuttne,ppprs,ppp,s,léut,érp_er_ni,tne,érperniléuttne,control,s,0.0,0,t,s,érperniléutsne,0
préreinsan,préreinsàn,pppr,ppp,,san,pré_re_in,,préreinsan,target,r,,1,a,à,préreinsàn,1
redéjaun,redéjuun,ppr,pp,,jaun,re_dé,,redéjaun,target,r,,1,a,u,redéjuun,1
toidtnaleetsi,toidtnaleetsi,rsss,,sss,toid,,tna_le_etsi,toidtnaleetsi,control,r,,2,i,a,toadtnaleetsi,0
reklemionaire,reklemionaire,prss,p,ss,klem,re,ion_aire,reklemionaire,target,r,,2,e,i,reklimionaire,0
niretnisnaltnemeria,niretnisnaltnemeria,pprss,pp,ss,snal,ni_retni,tnem_eria,niretnisnaltnemeria,control,p,1.0,0,r,n,ninetnisnaltnemeria,0
ersnal,emsnal,pr,p,,snal,er,,ersnal,control,p,0.0,1,r,m,emsnal,1
erédsurcelbatnem,erévsurcelbatnem,pprss,pp,ss,surc,er_éd,elba_tnem,erédsurcelbatnem,control,p,1.0,1,d,v,erévsurcelbatnem,1
liftne,liftye,rs,,s,lif,,tne,liftne,control,s,0.0,1,n,y,liftye,1
ernilifnoiletnem,ernelifnoiletnem,pprsss,pp,sss,lif,er_ni,noi_le_tnem,ernilifnoiletnem,control,p,1.0,1,i,e,ernelifnoiletnem,1
repréviquement,repréviquement,prss,p,ss,prév,re,ique_ment,repréviquement,target,p,0.0,1,e,o,ropréviquement,0
préreinklemionelisme,préreinklerionelisme,ppprsss,ppp,sss,klem,pré_re_in,ion_el_isme,préreinklemionelisme,target,r,,3,m,r,préreinklerionelisme,1
reindébourmentaire,reindébourmentaire,ppprss,ppp,ss,bour,re_in_dé,ment_aire,reindébourmentaire,target,r,,0,b,s,reindésourmentaire,0
neléutxue,meléutxue,prs,p,s,léut,ne,xue,neléutxue,control,p,0.0,0,n,m,meléutxue,1
reintronionaire,reindronionaire,pprss,pp,ss,tron,re_in,ion_aire,reintronionaire,target,r,,0,t,d,reindronionaire,1
reinboitionelité,reinboitionolité,pprsss,pp,sss,boit,re_in,ion_el_ité,reinboitionelité,target,s,1.0,0,e,o,reinboitionolité,1
remaitent,remaitens,prs,p,s,mait,re,ent,remaitent,target,s,0.0,2,t,s,remaitens,1
préreinmièrionelment,préreinmièrionelment,ppprsss,ppp,sss,mièr,pré_re_in,ion_el_ment,préreinmièrionelment,target,s,0.0,1,o,e,préreinmièrienelment,0
reindépoulment,reindépoulmànt,ppprs,ppp,s,poul,re_in_dé,ment,reindépoulment,target,s,0.0,1,e,à,reindépoulmànt,1
neriofnoileemsi,neriofnoileemsi,prsss,p,sss,riof,ne,noi_le_emsi,neriofnoileemsi,control,s,2.0,0,e,u,neriofnoileumsi,0
reintuél,reintuén,ppr,pp,,tuél,re_in,,reintuél,target,r,,3,l,n,reintuén,1
reinméliquement,reunméliquement,pprss,pp,ss,mél,re_in,ique_ment,reinméliquement,target,p,1.0,0,i,u,reunméliquement,1
reinsurblôtiquement,reinsurblôtequement,ppprss,ppp,ss,blôt,re_in_sur,ique_ment,reinsurblôtiquement,target,s,0.0,0,i,e,reinsurblôtequement,1
édtrattnem,édfrattnem,prs,p,s,trat,éd,tnem,édtrattnem,control,r,,0,t,f,édfrattnem,1
ernirustiob,erlirustiob,pppr,ppp,,tiob,er_ni_rus,,ernirustiob,control,p,1.0,0,n,l,erlirustiob,1
érpsédnitoidnoi,érpsédnitoidnou,ppprs,ppp,s,toid,érp_séd_ni,noi,érpsédnitoidnoi,control,s,0.0,2,i,u,érpsédnitoidnou,1
ernivérptne,ernivérptne,pprs,pp,s,vérp,er_ni,tne,ernivérptne,control,r,,1,é,u,ernivurptne,0
inblôtable,enblôtable,prs,p,s,blôt,in,able,inblôtable,target,p,0.0,0,i,e,enblôtable,1
relansiquement,relansiquemenb,prss,p,ss,lans,re,ique_ment,relansiquement,target,s,1.0,3,t,b,relansiquemenb,1
tôlbelbatnem,talbelbatnem,rss,,ss,tôlb,,elba_tnem,tôlbelbatnem,control,r,,1,ô,a,talbelbatnem,1
lémnoile,lémnoile,rss,,ss,lém,,noi_le,lémnoile,control,r,,1,é,u,lumnoile,0
érpsédnirèimnoiletnem,érpsétnirèimnoiletnem,ppprsss,ppp,sss,rèim,érp_séd_ni,noi_le_tnem,érpsédnirèimnoiletnem,control,p,1.0,2,d,t,érpsétnirèimnoiletnem,1
sanion,sanion,rs,,s,san,,ion,sanion,target,s,0.0,0,i,u,sanuon,0
sédniriofnoi,sédniriofnoi,pprs,pp,s,riof,séd_ni,noi,sédniriofnoi,control,p,1.0,1,i,ê,sédnêriofnoi,0
ertiamnoileéti,ertiamnoileéto,prsss,p,sss,tiam,er,noi_le_éti,ertiamnoileéti,control,s,2.0,2,i,o,ertiamnoileéto,1
érpernortlaéti,érpernortlaéti,pprss,pp,ss,nort,érp_er,la_éti,érpernortlaéti,control,r,,0,n,r,érperrortlaéti,0
reinsurtronment,reinsumtronment,ppprs,ppp,s,tron,re_in_sur,ment,reinsurtronment,target,p,2.0,2,r,m,reinsumtronment,1
erédtiobtne,erédtiobtne,pprs,pp,s,tiob,er_éd,tne,erédtiobtne,control,s,0.0,0,t,g,erédtiobgne,0
retnitrocelbatnem,retnisrocelbatnem,prss,p,ss,troc,retni,elba_tnem,retnitrocelbatnem,control,r,,0,t,s,retnisrocelbatnem,1
ertrocelbatnem,ertrocelbasnem,prss,p,ss,troc,er,elba_tnem,ertrocelbatnem,control,s,1.0,0,t,s,ertrocelbasnem,1
trocrue,trocrue,rs,,s,troc,,rue,trocrue,control,s,0.0,0,r,m,trocmue,0
ernicibnoieria,ernicebnoieria,pprss,pp,ss,cib,er_ni,noi_eria,ernicibnoieria,control,r,,1,i,e,ernicebnoieria,1
niretninuajnoiletnem,niretninuajnoiletnem,pprsss,pp,sss,nuaj,ni_retni,noi_le_tnem,niretninuajnoiletnem,control,r,,1,u,i,niretniniajnoiletnem,0
comment,homment,rs,,s,com,,ment,comment,target,r,,0,c,h,homment,1
jaunal,jaunal,rs,,s,jaun,,al,jaunal,target,s,0.0,1,l,n,jaunan,0
ernirusnastsieuqi,irnirusnastsieuqi,ppprss,ppp,ss,nas,er_ni_rus,tsi_euqi,ernirusnastsieuqi,control,p,0.0,0,e,i,irnirusnastsieuqi,1
mierleéti,mierleéti,rss,,ss,mier,,le_éti,mierleéti,control,r,,2,e,o,miorleéti,0
reinlans,reinlans,ppr,pp,,lans,re_in,,reinlans,target,r,,2,n,l,reinlals,0
